pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
7041	S1S3_inter	The motocross rider is wearing blue and black pants	S1_null	A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching	S3_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	the motocross rider wearing blue and black pants	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	FLICKR	FLICKR	TEST
7042	S1S2_inter	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	S1_null	Blue and black pants are being worn by the motocross rider	S2_null	3.9	ENTAILMENT	A_entails_B	B_neutral_A	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	the motocross rider wearing blue and black pants	FLICKR	FLICKR	TEST
7045	S1S1_inter	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	S1_null	The motocross rider is wearing blue and black pants	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	the motocross rider wearing blue and black pants	a biker with a blue jacket, black pants, and white helmet driving on dirt while people watch	FLICKR	FLICKR	TRAIN
7046	S1S2_intra	A young Asian woman with pink gloves is standing in the snow	S1_null	A woman, who is young and Asian, with gloves colored in pink, is standing in the snow	S2_expa	4.8	ENTAILMENT	A_entails_B	B_entails_A	young asian woman with pink gloves stands in the snow	young asian woman with pink gloves stands in the snow	FLICKR	FLICKR	TEST
7048	S1S2_intra	A female wearing pink gloves and a brown jacket is smiling in the snow	S1_null	The female wearing pink gloves and a brown jacket is smiling in the snow	S2_det	5.0	ENTAILMENT	A_entails_B	B_entails_A	a female wearing pink gloves and a brown jacket is smiling in the snow	a female wearing pink gloves and a brown jacket is smiling in the snow	FLICKR	FLICKR	TEST
7051	S1S3_inter	A young Asian woman with pink gloves is standing in the snow	S1_null	A female wearing pink gloves and a brown jacket is not smiling in the snow	S3_null	3.615	NEUTRAL	A_neutral_B	B_neutral_A	a female wearing pink gloves and a brown jacket is smiling in the snow	young asian woman with pink gloves stands in the snow	FLICKR	FLICKR	TEST
7053	S1S3_inter	A female wearing pink gloves and a brown jacket is smiling in the snow	S1_null	There is no young Asian woman with pink gloves standing in the snow	S3_null	2.5	NEUTRAL	A_neutral_B	B_contradicts_A	a female wearing pink gloves and a brown jacket is smiling in the snow	young asian woman with pink gloves stands in the snow	FLICKR	FLICKR	TEST
7054	S1S1_inter	A female wearing pink gloves and a brown jacket is smiling in the snow	S1_null	A young Asian woman with pink gloves is standing in the snow	S1_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	young asian woman with pink gloves stands in the snow	a female wearing pink gloves and a brown jacket is smiling in the snow	FLICKR	FLICKR	TRAIN
7055	S1S2_intra	A man is drinking orange juice and walking	S1_null	A person is drinking orange juice and walking	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a man drinking orange juice while walking	a man drinking orange juice while walking	FLICKR	FLICKR	TEST
7056	S1S3_intra	A man is drinking orange juice and walking	S1_null	A man is spilling orange juice and standing still	S3_so	3.2	NEUTRAL	A_contradicts_B	B_neutral_A	a man drinking orange juice while walking	a man drinking orange juice while walking	FLICKR	FLICKR	TRAIN
7058	S1S3_intra	A man is drinking orange juice and walking on a sunny day	S1_null	There is no man drinking orange juice and walking on a sunny day	S3_od	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man drinking orange juice while walking on a sunny day	a man drinking orange juice while walking on a sunny day	FLICKR	FLICKR	TRAIN
7061	S1S2_inter	A man is drinking orange juice and walking on a sunny day	S1_null	A person is drinking orange juice and walking	S2_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a man drinking orange juice while walking on a sunny day	a man drinking orange juice while walking	FLICKR	FLICKR	TRAIN
7063	S1S1_inter	A man is drinking orange juice and walking on a sunny day	S1_null	A man is drinking orange juice and walking	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a man drinking orange juice while walking	a man drinking orange juice while walking on a sunny day	FLICKR	FLICKR	TRAIN
7066	S1S2_intra	A man on inline skates is skating at a skate park	S1_null	A man on inline skates is skating at a park built for skating	S2_expc	4.7	ENTAILMENT	A_entails_B	B_entails_A	a man on inline-skates at a skate park	a man on inline-skates at a skate park	FLICKR	FLICKR	TRAIN
7067	S1S3_intra	A man on inline skates is skating at a skate park	S1_null	A man on inline skates is resting at a skate park	S3_so	3.65	NEUTRAL	A_neutral_B	B_neutral_A	a man on inline-skates at a skate park	a man on inline-skates at a skate park	FLICKR	FLICKR	TEST
7068	S1S2_inter	A rollerblader is performing a trick on a ramp	S1_null	A man on inline skates is skating at a park built for skating	S2_null	3.915	NEUTRAL	A_neutral_B	B_neutral_A	a rollerblader is performing a trick on a ramp	a man on inline-skates at a skate park	FLICKR	FLICKR	TEST
7069	S1S3_inter	A rollerblader is performing a trick on a ramp	S1_null	A man on inline skates is resting at a skate park	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a rollerblader is performing a trick on a ramp	a man on inline-skates at a skate park	FLICKR	FLICKR	TEST
7070	S1S2_inter	A man on inline skates is skating at a skate park	S1_null	A trick is being performed by a rollerblader on a ramp	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man on inline-skates at a skate park	a rollerblader is performing a trick on a ramp	FLICKR	FLICKR	TRAIN
7072	S1S1_inter	A rollerblader is performing a trick on a ramp	S1_null	A man on inline skates is skating at a skate park	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a rollerblader is performing a trick on a ramp	a man on inline-skates at a skate park	FLICKR	FLICKR	TEST
7074	S1S3_intra	A black dog is standing in shallow water	S1_null	A black dog is standing in deep water	S3_so	3.9	NEUTRAL	A_neutral_B	B_contradicts_A	a black dog in shallow water	a black dog in shallow water	FLICKR	FLICKR	TRAIN
7076	S1S3_intra	A black dog with a red collar is putting its face in the water	S1_null	There is no black dog with a red collar putting its face in the water	S3_od	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	a black dog on a leash with a red collar has it's face in the water	a black dog on a leash with a red collar has it's face in the water	FLICKR	FLICKR	TEST
7078	S1S3_inter	A black dog is standing in shallow water	S1_null	There is no black dog with a red collar putting its face in the water	S3_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a black dog in shallow water	a black dog on a leash with a red collar has it's face in the water	FLICKR	FLICKR	TEST
7079	S1S2_inter	A black dog with a red collar is putting its face in the water	S1_null	A dog with a black coat is standing in shallow water	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a black dog on a leash with a red collar has it's face in the water	a black dog in shallow water	FLICKR	FLICKR	TEST
7080	S1S3_inter	A black dog with a red collar is putting its face in the water	S1_null	A black dog is standing in deep water	S3_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a black dog in shallow water	a black dog on a leash with a red collar has it's face in the water	FLICKR	FLICKR	TEST
7081	S1S1_inter	A black dog with a red collar is putting its face in the water	S1_null	A black dog is standing in shallow water	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a black dog on a leash with a red collar has it's face in the water	a black dog in shallow water	FLICKR	FLICKR	TRAIN
7082	S1S2_intra	The crowd is watching a football game	S1_null	A football game is being watched by the crowd	S2_top	5.0	ENTAILMENT	A_entails_B	B_entails_A	the crowd is watching a football game	the crowd is watching a football game	FLICKR	FLICKR	TRAIN
7083	S1S3_intra	The crowd is watching a football game	S1_null	The crowd is not watching a football game	S3_inv	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	the crowd is watching a football game	the crowd is watching a football game	FLICKR	FLICKR	TRAIN
7086	S1S3_intra	A group of football players is running in the field	S1_null	A group of football players is standing still in the field	S3_so	4.2	NEUTRAL	A_contradicts_B	B_neutral_A	a group of football players running down the field	a group of football players running down the field	FLICKR	FLICKR	TRAIN
7087	S1S2_inter	The crowd is watching a football game	S1_null	A group of people playing football is running in the field	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	the crowd is watching a football game	a group of football players running down the field	FLICKR	FLICKR	TRAIN
7089	S1S2_inter	A group of football players is running in the field	S1_null	A football game is being watched by the crowd	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a group of football players running down the field	the crowd is watching a football game	FLICKR	FLICKR	TEST
7091	S1S4_inter	A group of football players is running in the field	S1_null	The crowd is watching the football at the game	S4_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a group of football players running down the field	the crowd is watching a football game	FLICKR	FLICKR	TEST
7092	S1S1_inter	The crowd is watching a football game	S1_null	A group of football players is running in the field	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	the crowd is watching a football game	a group of football players running down the field	FLICKR	FLICKR	TRAIN
7094	S1S3_intra	A group of people is standing together and looking at the camera	S1_null	There is no group of people standing together and looking at the camera	S3_od	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a group of people stand together and look at the camera	a group of people stand together and look at the camera	FLICKR	FLICKR	TRAIN
7099	S1S2_inter	An oriental man and two women are facing a camera	S1_null	The group of people is standing together and looking at the camera	S2_null	3.8	ENTAILMENT	A_entails_B	B_neutral_A	oriental man, and two women facing camera and young child with back to camera	a group of people stand together and look at the camera	FLICKR	FLICKR	TRAIN
7100	S1S3_inter	An oriental man and two women are facing a camera	S1_null	There is no group of people standing together and looking at the camera	S3_null	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	oriental man, and two women facing camera and young child with back to camera	a group of people stand together and look at the camera	FLICKR	FLICKR	TRAIN
7101	S1S1_inter	An oriental man and two women are facing a camera	S1_null	A group of people is standing together and looking at the camera	S1_null	4.0	ENTAILMENT	A_entails_B	B_neutral_A	oriental man, and two women facing camera and young child with back to camera	a group of people stand together and look at the camera	FLICKR	FLICKR	TRAIN
7102	S1S2_intra	A child is sitting in a red and yellow toy car	S1_null	A child is sitting in a toy car colored in red and yellow	S2_expa	4.8	ENTAILMENT	A_entails_B	B_entails_A	there is a child in a red and yellow toy car	there is a child in a red and yellow toy car	FLICKR	FLICKR	TEST
7103	S1S3_intra	A child is sitting in a red and yellow toy car	S1_null	There is no child sitting in a red and yellow toy car	S3_od	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	there is a child in a red and yellow toy car	there is a child in a red and yellow toy car	FLICKR	FLICKR	TRAIN
7104	S1S2_intra	A small girl is riding in a toy car	S1_null	The small girl is riding in the toy car	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	small girl riding in play car	small girl riding in play car	FLICKR	FLICKR	TRAIN
7105	S1S3_intra	A small girl is riding in a toy car	S1_null	A small girl is getting out of a toy car	S3_so	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	small girl riding in play car	small girl riding in play car	FLICKR	FLICKR	TRAIN
7106	S1S4_intra	A small girl is riding in a toy car	S1_null	A small toy girl is in a riding car	S4_ws	2.7	NEUTRAL	A_neutral_B	B_neutral_A	small girl riding in play car	small girl riding in play car	FLICKR	FLICKR	TEST
7107	S1S2_inter	A child is sitting in a red and yellow toy car	S1_null	The small girl is riding in the toy car	S2_null	4.2	NEUTRAL	A_neutral_B	B_neutral_A	there is a child in a red and yellow toy car	small girl riding in play car	FLICKR	FLICKR	TEST
7111	S1S3_inter	A small girl is riding in a toy car	S1_null	There is no child sitting in a red and yellow toy car	S3_null	3.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	small girl riding in play car	there is a child in a red and yellow toy car	FLICKR	FLICKR	TEST
7112	S1S1_inter	A child is sitting in a red and yellow toy car	S1_null	A small girl is riding in a toy car	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	there is a child in a red and yellow toy car	small girl riding in play car	FLICKR	FLICKR	TEST
7114	S1S3_intra	A child in a red outfit is jumping on a trampoline	S1_null	There is no child in a red outfit jumping on a trampoline	S3_od	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a child in a red outfit jumping on a trampoline	a child in a red outfit jumping on a trampoline	FLICKR	FLICKR	TEST
7117	S1S2_inter	A child in a red outfit is jumping on a trampoline	S1_null	A little boy in clothes dyed in red is jumping into the air	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a child in a red outfit jumping on a trampoline	a little boy wearing red jumps into the air	FLICKR	FLICKR	TEST
7119	S1S2_inter	A little boy in red clothes is jumping into the air	S1_null	A child in a red outfit is dangerously jumping on a trampoline	S2_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a little boy wearing red jumps into the air	a child in a red outfit jumping on a trampoline	FLICKR	FLICKR	TRAIN
7120	S1S3_inter	A little boy in red clothes is jumping into the air	S1_null	There is no child in a red outfit jumping on a trampoline	S3_null	3.5	NEUTRAL	A_contradicts_B	B_neutral_A	a little boy wearing red jumps into the air	a child in a red outfit jumping on a trampoline	FLICKR	FLICKR	TRAIN
7121	S1S1_inter	A child in a red outfit is jumping on a trampoline	S1_null	A little boy in red clothes is jumping into the air	S1_null	4.0	ENTAILMENT	A_entails_B	B_neutral_A	a child in a red outfit jumping on a trampoline	a little boy wearing red jumps into the air	FLICKR	FLICKR	TRAIN
7123	S1S3_intra	A black dog is playing with a brown dog on the sand	S1_null	A black dog is attacking a brown dog on the sand	S3_so	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a black dog plays with a brown dog on the sand	a black dog plays with a brown dog on the sand	FLICKR	FLICKR	TRAIN
7125	S1S3_intra	A brown dog and a black dog are playing in the sand	S1_null	There is no brown dog and black dog playing in the sand	S3_od	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	a brown dog and a black dog in the sand	a brown dog and a black dog in the sand	FLICKR	FLICKR	TRAIN
7127	S1S3_inter	A black dog is playing with a brown dog on the sand	S1_null	There is no brown dog and black dog playing in the sand	S3_null	4.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a black dog plays with a brown dog on the sand	a brown dog and a black dog in the sand	FLICKR	FLICKR	TRAIN
7128	S1S2_inter	A brown dog and a black dog are playing in the sand	S1_null	The black dog is playing with the brown dog on the sand	S2_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a brown dog and a black dog in the sand	a black dog plays with a brown dog on the sand	FLICKR	FLICKR	TEST
7129	S1S3_inter	A brown dog and a black dog are playing in the sand	S1_null	A black dog is attacking a brown dog on the sand	S3_null	3.465	NEUTRAL	A_neutral_B	B_contradicts_A	a brown dog and a black dog in the sand	a black dog plays with a brown dog on the sand	FLICKR	FLICKR	TEST
7130	S1S1_inter	A brown dog and a black dog are playing in the sand	S1_null	A black dog is playing with a brown dog on the sand	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a black dog plays with a brown dog on the sand	a brown dog and a black dog in the sand	FLICKR	FLICKR	TEST
7132	S1S3_intra	A woman and three men are posing for a photo	S1_null	A woman and three men are denying a photo	S3_so	3.5	NEUTRAL	A_contradicts_B	B_neutral_A	a woman and three men are posing for a photo	a woman and three men are posing for a photo	FLICKR	FLICKR	TEST
7133	S1S4_intra	A woman and three men are posing for a photo	S1_null	A woman is posing for three men for a photo	S4_ws	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a woman and three men are posing for a photo	a woman and three men are posing for a photo	FLICKR	FLICKR	TRAIN
7137	S1S3_inter	A woman and three men are posing for a photo	S1_null	Three men and a woman are running away from a picture	S3_null	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a woman and three men are posing for a photo	three men and a woman posing for picture	FLICKR	FLICKR	TEST
7140	S1S4_inter	Three men and a woman are posing for a picture	S1_null	A woman is posing for three men for a photo	S4_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	three men and a woman posing for picture	a woman and three men are posing for a photo	FLICKR	FLICKR	TEST
7141	S1S1_inter	Three men and a woman are posing for a picture	S1_null	A woman and three men are posing for a photo	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a woman and three men are posing for a photo	three men and a woman posing for picture	FLICKR	FLICKR	TEST
7142	S1S2_intra	A young boy covered in grass is jumping near a wooden fence	S1_null	A young boy covered in grass is jumping near a fence made of wood	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	young boy covered in grass jumping near a wooden fence	young boy covered in grass jumping near a wooden fence	FLICKR	FLICKR	TEST
7149	S1S2_inter	A wet boy is jumping around on dirty and wet grass	S1_null	A young boy covered in grass is jumping near a fence made of wood	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a wet boy jumping around on dirty wet grass	young boy covered in grass jumping near a wooden fence	FLICKR	FLICKR	TEST
7150	S1S3_inter	A wet boy is jumping around on dirty and wet grass	S1_null	There is no young boy covered in grass jumping near a wooden fence	S3_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a wet boy jumping around on dirty wet grass	young boy covered in grass jumping near a wooden fence	FLICKR	FLICKR	TRAIN
7151	S1S4_inter	A wet boy is jumping around on dirty and wet grass	S1_null	A young boy is jumping and covering nearby wooden fence with grass	S4_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a wet boy jumping around on dirty wet grass	young boy covered in grass jumping near a wooden fence	FLICKR	FLICKR	TEST
7152	S1S1_inter	A young boy covered in grass is jumping near a wooden fence	S1_null	A wet boy is jumping around on dirty and wet grass	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	young boy covered in grass jumping near a wooden fence	a wet boy jumping around on dirty wet grass	FLICKR	FLICKR	TEST
7154	S1S3_intra	The black dog is walking through the tall grass	S1_null	The black dog is not walking through the tall grass	S3_inv	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	the black dog is walking through the tall grass	the black dog is walking through the tall grass	FLICKR	FLICKR	TEST
7156	S1S3_intra	The black dog is running through the grass	S1_null	The black dog is not running through the grass	S3_inv	3.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	the black dog is running through the grass	the black dog is running through the grass	FLICKR	FLICKR	TRAIN
7158	S1S3_inter	The black dog is walking through the tall grass	S1_null	The black dog is not running through the grass	S3_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	the black dog is walking through the tall grass	the black dog is running through the grass	FLICKR	FLICKR	TEST
7161	S1S1_inter	The black dog is running through the grass	S1_null	The black dog is walking through the tall grass	S1_null	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	the black dog is walking through the tall grass	the black dog is running through the grass	FLICKR	FLICKR	TRAIN
7162	S1S2_intra	The black dog is climbing on a rock	S1_null	A rock is being climbed by the black dog	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	the black dog is climbing on a rock	the black dog is climbing on a rock	FLICKR	FLICKR	TEST
7163	S1S3_intra	The black dog is climbing on a rock	S1_null	The black dog is not climbing on a rock	S3_inv	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	the black dog is climbing on a rock	the black dog is climbing on a rock	FLICKR	FLICKR	TEST
7165	S1S2_intra	A dog is standing with its two front paws on a rock in a field	S1_null	The dog is standing with its two front paws on a rock in the field	S2_det	5.0	ENTAILMENT	A_entails_B	B_entails_A	a dog with its two front paws on a rock in a field	a dog with its two front paws on a rock in a field	FLICKR	FLICKR	TRAIN
7166	S1S3_intra	A dog is standing with its two front paws on a rock in a field	S1_null	There is no dog standing with its two front paws on a rock in the field	S3_od	4.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a dog with its two front paws on a rock in a field	a dog with its two front paws on a rock in a field	FLICKR	FLICKR	TRAIN
7167	S1S2_inter	The black dog is climbing on a rock	S1_null	The dog is standing with its two front paws on a rock in the field	S2_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	the black dog is climbing on a rock	a dog with its two front paws on a rock in a field	FLICKR	FLICKR	TEST
7168	S1S3_inter	The black dog is climbing on a rock	S1_null	There is no dog standing with its two front paws on a rock in the field	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	the black dog is climbing on a rock	a dog with its two front paws on a rock in a field	FLICKR	FLICKR	TEST
7169	S1S2_inter	A dog is standing with its two front paws on a rock in a field	S1_null	A rock is being climbed by the black dog	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a dog with its two front paws on a rock in a field	the black dog is climbing on a rock	FLICKR	FLICKR	TEST
7170	S1S3_inter	A dog is standing with its two front paws on a rock in a field	S1_null	The black dog is not climbing on a rock	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a dog with its two front paws on a rock in a field	the black dog is climbing on a rock	FLICKR	FLICKR	TEST
7171	S1S4_inter	A dog is standing with its two front paws on a rock in a field	S1_null	A black climber is rocking a dog	S4_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a dog with its two front paws on a rock in a field	the black dog is climbing on a rock	FLICKR	FLICKR	TEST
7172	S1S1_inter	A dog is standing with its two front paws on a rock in a field	S1_null	The black dog is climbing on a rock	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	the black dog is climbing on a rock	a dog with its two front paws on a rock in a field	FLICKR	FLICKR	TEST
7175	S1S2_intra	A child is holding a camera in front of his face	S1_null	A camera is being held in front of the face of a child	S2_top	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a child is holding up a camera in front of its face	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST
7176	S1S3_intra	A child is holding a camera in front of his face	S1_null	There is no child holding a camera in front of his face	S3_od	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a child is holding up a camera in front of its face	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST
7177	S1S2_inter	A young child with black hair is taking a picture with a camera	S1_null	A camera is being held in front of the face of a child	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a young child with black hair is taking a picture with a canon camera	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST
7178	S1S3_inter	A young child with black hair is taking a picture with a camera	S1_null	There is no child holding a camera in front of his face	S3_null	2.8	NEUTRAL	A_neutral_B	B_contradicts_A	a young child with black hair is taking a picture with a canon camera	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST
7179	S1S2_inter	A child is holding a camera in front of his face	S1_null	A young child with hair of black color is taking a picture with a camera	S2_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a child is holding up a camera in front of its face	a young child with black hair is taking a picture with a canon camera	FLICKR	FLICKR	TEST
7180	S1S3_inter	A child is holding a camera in front of his face	S1_null	A young child with black hair is deleting a picture from the camera	S3_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a child is holding up a camera in front of its face	a young child with black hair is taking a picture with a canon camera	FLICKR	FLICKR	TEST
7181	S1S1_inter	A child is holding a camera in front of his face	S1_null	A young child with black hair is taking a picture with a camera	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a young child with black hair is taking a picture with a canon camera	a child is holding up a camera in front of its face	FLICKR	FLICKR	TEST
7182	S1S2_intra	Two little boys are wearing tuxedos	S1_null	Two little kids are wearing tuxedos	S2_lex	4.2	ENTAILMENT	A_entails_B	B_neutral_A	two little boys in tuxedos	two little boys in tuxedos	FLICKR	FLICKR	TEST
7185	S1S3_intra	Two small boys dressed in tuxedos are sitting on a red carpeted floor	S1_null	Two small boys dressed in tuxedos are standing on a red carpeted floor	S3_so	3.9	NEUTRAL	A_neutral_B	B_neutral_A	two small boys dressed in tuxedos sitting on a red carpeted floor	two small boys dressed in tuxedos sitting on a red carpeted floor	FLICKR	FLICKR	TRAIN
7186	S1S4_intra	Two small boys dressed in tuxedos are sitting on a red carpeted floor	S1_null	Some boys being dressed with a carpet are sitting on two red tuxedos 	S4_ws	3.1	NEUTRAL	A_neutral_B	B_neutral_A	two small boys dressed in tuxedos sitting on a red carpeted floor	two small boys dressed in tuxedos sitting on a red carpeted floor	FLICKR	FLICKR	TRAIN
7190	S1S2_inter	Two small boys dressed in tuxedos are sitting on a red carpeted floor	S1_null	Two little kids are wearing tuxedos	S2_null	4.5	ENTAILMENT	A_entails_B	B_neutral_A	two little boys in tuxedos	two small boys dressed in tuxedos sitting on a red carpeted floor	FLICKR	FLICKR	TEST
7191	S1S3_inter	Two small boys dressed in tuxedos are sitting on a red carpeted floor	S1_null	Two little boys are not wearing tuxedos	S3_null	2.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	two small boys dressed in tuxedos sitting on a red carpeted floor	two little boys in tuxedos	FLICKR	FLICKR	TEST
7192	S1S1_inter	Two small boys dressed in tuxedos are sitting on a red carpeted floor	S1_null	Two little boys are wearing tuxedos	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	two little boys in tuxedos	two small boys dressed in tuxedos sitting on a red carpeted floor	FLICKR	FLICKR	TEST
7196	S1S3_intra	A man is standing on a sidewalk	S1_null	A man is sitting on a sidewalk	S3_so	3.9	NEUTRAL	A_neutral_B	B_contradicts_A	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	FLICKR	FLICKR	TRAIN
7197	S1S2_inter	A man is standing next to a bus	S1_null	The man is standing on the sidewalk	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a man stands next to a bus	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	FLICKR	FLICKR	TEST
7199	S1S2_inter	A man is standing on a sidewalk	S1_null	A man is standing tiredly next to a bus	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	a man stands next to a bus	FLICKR	FLICKR	TEST
7200	S1S3_inter	A man is standing on a sidewalk	S1_null	There is no man standing next to a bus	S3_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	a man stands next to a bus	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	FLICKR	FLICKR	TRAIN
7201	S1S1_inter	A man is standing next to a bus	S1_null	A man is standing on a sidewalk	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a man stands next to a bus	a man is standing on a sidewalk in the background with a blurry image of another man in the foreground	FLICKR	FLICKR	TEST
7203	S1S3_intra	A dog with a blue blanket is running through the grass	S1_null	There is no dog with a blue blanket running through the grass	S3_od	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a dog with a blue blanket runs through the grass	a dog with a blue blanket runs through the grass	FLICKR	FLICKR	TEST
7206	S1S4_intra	A dog with a muzzle and a blue jacket is running around the yard	S1_null	A dog with a blue muzzle is running around the yard with a jacket	S4_ws	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a dog with a muzzle and blue jacket runs around the yard	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TEST
7207	S1S2_inter	A dog with a blue blanket is running through the grass	S1_null	A dog with a muzzle and a blue jacket is running around the court	S2_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a dog with a blue blanket runs through the grass	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TEST
7208	S1S3_inter	A dog with a blue blanket is running through the grass	S1_null	A dog with a muzzle and a blue jacket is resting in the yard	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a dog with a blue blanket runs through the grass	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TRAIN
7209	S1S4_inter	A dog with a blue blanket is running through the grass	S1_null	A dog with a blue muzzle is running around the yard with a jacket	S4_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a dog with a blue blanket runs through the grass	a dog with a muzzle and blue jacket runs around the yard	FLICKR	FLICKR	TRAIN
7211	S1S3_inter	A dog with a muzzle and a blue jacket is running around the yard	S1_null	There is no dog with a blue blanket running through the grass	S3_null	2.9	NEUTRAL	A_contradicts_B	B_neutral_A	a dog with a muzzle and blue jacket runs around the yard	a dog with a blue blanket runs through the grass	FLICKR	FLICKR	TRAIN
