neutral	The white bird is landing swiftly in the water	A large white crane is flying near the water
neutral	A large white crane is flying near the water	A white bird is swiftly taking off from the water
neutral	The land near a white bird is being watered swiftly	A large white crane is flying near the water
neutral	A white bird is landing swiftly in the water	A crane, which is large and white, is flying near the water
neutral	A large white crane is flying far above the water	A white bird is landing swiftly in the water
entailment	A dog with golden fur is in the water	A dog with a golden coat is in the water
neutral	A dog with golden fur is in the water	A brown dog is calmly standing in the water
entailment	The girl is carrying a sign and a group of people is following her	The girl is carrying a sign and is being followed by a group of people
contradiction	The girl is carrying a sign and a group of people is following her	The girl is not carrying a sign and no group of people is following her
entailment	One man in a big city is holding up a sign and begging for money	A man in a big city is holding a sign and begging for money
neutral	A man in a big city is holding a sign and begging for money	A man in a small city is doing charity work
entailment	A homeless man is holding up a sign and is begging for money	A homeless man is holding up a sign and is pitifully begging for money
neutral	A man in a big city is holding a sign and begging for money	A homeless man is putting down a sign and refusing some charity
neutral	A homeless man is holding up a sign and is begging for money	A man in a small city is doing charity work
entailment	A dog is chasing the tail of an animal in the grass	The tail of an animal is being chasing by a dog in the grass
neutral	A dog is walking away from the tail of an animal in the grass	A dog is chasing the tail of an animal in the grass
neutral	A small dog is chasing a large brown cow	The tail of an animal is being chasing by a dog in the grass
neutral	A small dog is chasing a large brown cow	A dog is walking away from the tail of an animal in the grass
neutral	There is no small dog chasing a large brown cow	A dog is chasing the tail of an animal in the grass
contradiction	The small child is wading through the water and is being guided by another person	The small child is not wading through the water and is not being guided by another person
contradiction	A young child is splashing in the water	There is no young child splashing in the water
neutral	A young child is watering a plant with splashes	A young child is splashing in the water
neutral	The small child is wading through the water and is being guided by another person	A young child is watering a plant with splashes
neutral	The small child is wading through the water and is being guided by another person	A young child is splashing in the water
entailment	A woman is looking curiously at a man	A man is being curiously looked at by a woman
neutral	A woman is looking curiously at a man	A man and a woman are outside and are wearing light colored shirts
neutral	A man is being curiously looked at by a woman	A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background
neutral	A woman is ignoring a man	A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background
neutral	A woman is looking curiously at a man	A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background
entailment	The little dog is grabbing the bedroom slipper with its mouth funnily	The little dog is grabbing the bedroom slipper with its mouth
entailment	A brown dog is looking closely at a brown and white dog	A brown dog is staring attentively at a brown and white dog
neutral	A brown dog is staring attentively at a brown and white dog	The little dog is grabbing the bedroom slipper with its mouth funnily
neutral	A brown dog is staring attentively at a brown and white dog	The little dog is dropping the bedroom slipper from its mouth
entailment	A person in a blue jacket is jumping off of a tall cement wall	A person in a blue colored jacket is jumping off of a tall cement wall
neutral	A person in a blue colored jacket is jumping off of a tall cement wall	The man is performing a large jump
neutral	A person in a blue jacket is jumping off of a tall cement wall	The man is not performing a large jump
neutral	A woman in jeans is sitting on the saddle of a horse	A woman in jeans is standing near a horse with a saddle
contradiction	A person wearing jeans is sitting on top of a horse saddle	There is no person wearing jeans sitting on top of a horse saddle
entailment	The woman in jeans is sitting on the saddle of a horse	A person wearing jeans is sitting on top of a horse saddle
entailment	A woman in jeans is sitting on the saddle of a horse	A person wearing jeans is sitting on top of a horse saddle
entailment	The brown dog and the red dog are frolicking on the beach	A brown dog and a red dog are frolicking on the beach
neutral	A brown dog and a red dog are sitting sadly on the beach	A brown dog and a red dog are frolicking on the beach
entailment	The brown dogs are playfully fighting on the sandy beach	The brown dogs are playfully fighting on the sandy shore
contradiction	The brown dogs are playfully fighting on the sandy beach	The brown dogs are not playfully fighting on the sandy beach
neutral	The brown dogs are not playfully fighting on the sandy beach	A brown dog and a red dog are frolicking on the beach
entailment	The man is standing steadily next to a birdcage	The man is standing next to a bird cage
neutral	The man is sitting next to a birdcage	The man is standing next to a bird cage
contradiction	There is no man standing beside a large and colorful birdcage	A man is standing beside a large and colorful birdcage
entailment	A man is standing beside a birdcage which is large and colorful	The man is standing next to a bird cage
neutral	The man is standing steadily next to a birdcage	A man is standing beside a large and colorful birdcage
neutral	A man is standing beside a large and colorful birdcage	The man is sitting next to a birdcage
entailment	One brown and black dog is running through the leaves	A brown and black dog is running through the leaves
neutral	A brown and black dog is running through the leaves	A dog and a black man are running through brown leaves
entailment	A dog in a colored coat is running swiftly across the yard	A dog in a colored coat is running across the yard
contradiction	There is no dog in a colored coat running across the yard	A dog in a colored coat is running across the yard
neutral	A dog in a colored coat is running across the yard	A dog in the yard is running across colored coats
neutral	A brown and black dog is running through the leaves	There is no dog in a colored coat running across the yard
neutral	A dog in the yard is running across colored coats	A brown and black dog is running through the leaves
neutral	A dog in a colored coat is running across the yard	A dog and a black man are running through brown leaves
neutral	A black and white dog is holding a baseball in its mouth	A black and white dog is dropping a baseball from its mouth
neutral	A dog, which has a brown and white coat, is holding a baseball in its mouth	A black and white dog is holding a baseball in its mouth
neutral	A black and white dog is holding a baseball in its mouth	A brown and white dog is holding a baseball in its mouth
entailment	A boy wearing red shorts is jumping into a paddling pool	A kid wearing red shorts is jumping into a paddling pool
neutral	A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool	A boy wearing red shorts is jumping into a paddling pool
neutral	A boy wearing red shorts is jumping into a paddling pool	A young boy wearing a red swimsuit is jumping out of a blue kiddies pool
neutral	A group of dogs are resting without muzzles	A group of dogs are racing and have muzzles on their noses
entailment	A group of racing dogs is wearing striped uniforms and is running down a track	A group of dogs bred for racing is wearing striped uniforms and is running down a track
contradiction	A group of racing dogs is wearing striped uniforms and is running down a track	There is no group of racing dogs wearing striped uniforms and running down a track
neutral	A group of dogs are racing and have muzzles on their noses	A group of dogs bred for racing is wearing striped uniforms and is running down a track
neutral	Two people are walking near the water	Two people are wading through the water
entailment	Two people are standing in the ocean and watching the sunset	Two people are standing in the ocean and looking at the sunset
entailment	Two people are standing in the ocean and looking at the sunset	Two people are wading through the water
neutral	Two people are walking near the water	Two people are standing in the ocean and watching the sunset
entailment	A race car driver is standing up and is fiercely pointing his hand at the sky	A race car driver is standing up and pointing his hand at the sky
entailment	The person in the blue jacket is wearing a colorful helmet	A person in a blue jacket is wearing a colorful helmet
neutral	The person in the blue jacket is putting down a colorful helmet	The person in the blue jacket is wearing a colorful helmet
neutral	A race car driver is standing up and pointing his hand at the sky	The person in the blue jacket is putting down a colorful helmet
neutral	The person in the blue jacket is wearing a colorful helmet	A race car driver is sitting down and is motionless
neutral	A race car driver is standing up and pointing his hand at the sky	The person in the blue jacket is wearing a colorful helmet
entailment	A boy and a girl in swimsuits are wearing arm floats	A boy and a girl in swimsuits are wearing floats for their arms
contradiction	The boy and the girl are playing and wearing arm floats	The boy and the girl are not playing and wearing arm floats
neutral	A boy and a girl in swimsuits are wearing arm floats	The boy and the girl are playing and wearing arm floats
entailment	A woman in a yellow dyed shirt is surfing on a pink surfboard	A woman in a yellow shirt is surfing on a pink surfboard
contradiction	A woman in a yellow shirt is surfing on a pink surfboard	There is no woman in a yellow shirt surfing on a pink surfboard
contradiction	A surfer is falling off the wave	A surfer is riding the wave
neutral	A surfer is riding the wave	A rider is waving at a surfer
neutral	The wave is being ridden by a surfer	A woman in a yellow shirt is surfing on a pink surfboard
neutral	A rider is waving at a surfer	A woman in a yellow shirt is surfing on a pink surfboard
entailment	A woman in a yellow dyed shirt is surfing on a pink surfboard	A surfer is riding the wave
neutral	A surfer is riding the wave	There is no woman in a yellow shirt surfing on a pink surfboard
entailment	Four people are sitting on a low cement ledge	Some people are sitting on a low cement ledge
entailment	The group of people is sitting on a ledge which is rocky and a scenic view is behind them	The group of people is sitting on a rocky ledge and a scenic view is behind them
contradiction	The group of people is sitting on a rocky ledge and a scenic view is behind them	The group of people is not sitting on a rocky ledge with a scenic view behind them
neutral	The group of people is sitting on a ledge which is rocky and a scenic view is behind them	Four people are sitting on a low cement ledge
neutral	The group of people is not sitting on a rocky ledge with a scenic view behind them	Four people are sitting on a low cement ledge
neutral	The group of people is sitting on a rocky ledge and a scenic view is behind them	Four people are sitting on a low cement ledge
contradiction	Two girls are laughing and other girls are watching them	There is no girl laughing and there is no other girl watching
entailment	A group of Asian girls are standing together	The group of Asian girls are standing together
entailment	A group of Asian girls are standing by themselves	A group of Asian girls are standing together
neutral	A group of Asian girls are standing by themselves	Two girls are laughing and other girls are watching them
neutral	A group of Asian girls are standing together	Two girls are laughing breathlessly and other girls are watching them
neutral	There is no girl laughing and there is no other girl watching	A group of Asian girls are standing together
neutral	A group of Asian girls are standing together	Two girls are laughing and other girls are watching them
contradiction	A bicyclist is holding a bike over his head in a group of people	A lone bicyclist is putting down a bike
contradiction	A cold cyclist is celebrating	There is no cold cyclist celebrating
neutral	Something is being celebrated by a cold cyclist	A bicyclist is holding a bike over his head in a group of people
neutral	A cold cyclist is celebrating	A bike is being held over his head by a bicyclist in a group of people
neutral	A lone bicyclist is putting down a bike	A cold cyclist is celebrating
neutral	A cold cyclist is celebrating	A bicyclist is holding a bike over his head in a group of people
entailment	A man is sitting peacefully on a boat in front of the sunset near a flag	A man is sitting on a boat in font of the sunset, near a flag
entailment	A man is on a ship in front of the sunset	A man is on a boat in front of the sunset
contradiction	There is no man on a boat in front of the sunset	A man is on a boat in front of the sunset
entailment	A man is sitting peacefully on a boat in front of the sunset near a flag	A man is on a boat in front of the sunset
contradiction	The crowd is not watching two racing cars that are leaving the starting line	The crowd is watching two racing cars that are leaving the starting line
neutral	The crowd is watching two cars designed for racing that are leaving the starting line	People at a drag race are looking at the flames that are coming out of the cars
entailment	A big dog and a small white dog are playing together	A big dog and a small dog with a white coat are playing together
neutral	A big dog and a small white dog are walking past each other	A big dog and a small white dog are playing together
neutral	Two dogs are playing together on the grass	A big dog and a small dog with a white coat are playing together
neutral	Two dogs are cheerfully playing together on the grass	A big dog and a small white dog are playing together
entailment	A dog, which is brown, is jumping in the air	A brown dog is jumping in the air
entailment	A malnourished looking dog is standing on its hind legs and preparing to jump	The malnourished looking dog is standing on its hind legs and is preparing to jump
neutral	A healthy looking dog is lying on the ground	A malnourished looking dog is standing on its hind legs and preparing to jump
neutral	The malnourished looking dog is standing on its hind legs and is preparing to jump	A brown dog is jumping in the air
neutral	A brown dog is sitting down	A malnourished looking dog is standing on its hind legs and preparing to jump
entailment	The cop is sitting on a police bike	The cop is sitting on a police bicycle
contradiction	The cop is not sitting on a police bike	The cop is sitting on a police bike
entailment	A policeman is sitting tiredly on a motorcycle	A policeman is sitting on a motorcycle
entailment	A policeman is sitting tiredly on a motorcycle	The cop is sitting on a police bike
entailment	A policeman is sitting on a motorcycle	The cop is sitting on a police bike
entailment	Two women are wearing bikinis on the sandy beach	Two women are wearing bikinis on the beach which is sandy
neutral	Two women are wearing bikinis on the sandy beach	Two women are wearing bikinis and walking on the sand
contradiction	Two women are wearing bikinis and are walking on the sand	There are no women wearing bikinis on the sandy beach
entailment	Two women are wearing bikinis and are walking on the sand	Two women are wearing bikinis on the sandy beach
neutral	A dog with a golden coat is swimming clumsily through the water	A dog is swimming in a lake and the sun is shining on him
contradiction	A black dog is sitting in the grass and keeping its mouth closed	A black dog is running in the grass and its tongue is hanging out
entailment	A black dog is hanging out in the grass and running with its tongue out	A black dog is running in the grass
entailment	The cheerleaders are parading and wearing uniforms which are black, pink and white	The cheerleaders are parading and wearing black, pink and white uniforms
entailment	A large group of cheerleaders is walking in a parade	Many cheerleaders are walking in a parade
contradiction	A large group of cheerleaders is walking in a parade	There is no large group of cheerleaders walking in a parade
neutral	Many cheerleaders are walking in a parade	The cheerleaders are parading and wearing black, pink and white uniforms
neutral	There is no large group of cheerleaders walking in a parade	The cheerleaders are parading and wearing black, pink and white uniforms
neutral	A large group of cheerleaders is walking in a parade	The cheerleaders are not parading and are not wearing black, pink and white uniforms
entailment	The man is sitting outside under a purple umbrella	The man is sitting outdoors under a purple umbrella
entailment	A shoeless woman is sitting on a blanket under a lavender umbrella	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella
neutral	A shoeless woman is sitting on a blanket under a lavender umbrella	A shoeless woman is standing over a blanket near a lavender umbrella
neutral	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella	The man is sitting outside under a purple umbrella
neutral	A shoeless woman is standing over a blanket near a lavender umbrella	The man is sitting outside under a purple umbrella
neutral	A shoeless woman is sitting on a blanket under a lavender umbrella	The man is sitting outside under a purple umbrella
entailment	The woman is playing with two young boys at a park	A woman is playing with two young boys at a park
contradiction	A woman is playing with two young boys at a park	There is no woman playing with two young boys at a park
entailment	A lady is standing near three children	A woman is standing near three children
contradiction	A woman is standing near three children	There is no woman standing near three children
neutral	A woman is playing with two young boys at a park	A lady is standing near three children
neutral	There is no woman standing near three children	A woman is playing with two young boys at a park
neutral	A woman is standing near three children	There is no woman playing with two young boys at a park
contradiction	A yellow dog is stopping on white snow on a sunny day	A yellow dog is running on white snow on a sunny day
entailment	A tan dog is running through the snow	A dog, which is tan, is running through the snow
neutral	A tan dog is resting in the snow	A tan dog is running through the snow
entailment	A yellow dog is running on white snow on a sunny day	A dog, which is tan, is running through the snow
neutral	A yellow dog is running on white snow on a very sunny day	A tan dog is running through the snow
neutral	A girl is wearing jeans and a pink shirt and is running	A girl is running with a pink shirt and is not wearing jeans
entailment	The little girl in a pink shirt is running under a tree in the desert	A little girl in a pink shirt is running under a tree in the desert
neutral	The little girl in a pink shirt is running under a tree in the desert	A girl is running with a pink shirt and is not wearing jeans
neutral	A girl is wearing jeans and a pink shirt and is running	The little girl in a pink shirt is running under a tree in the desert
entailment	The white dog wearing reindeer ears is close to a brown dog	The white dog wearing reindeer ears is near a brown dog
contradiction	The white dog wearing reindeer ears is near a brown dog	The white dog is not wearing reindeer ears and isn't near a brown dog
neutral	The white reindeer wearing dog ears is near a brown reindeer	The white dog wearing reindeer ears is near a brown dog
entailment	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass
neutral	The white dog wearing reindeer ears is close to a brown dog	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass
entailment	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	The white dog wearing reindeer ears is near a brown dog
entailment	A child, who is young, is riding a bike on a rough dirt path	A young child is riding a bike on a rough dirt path
neutral	A young child is walking with a bike on a rough dirt path	A young child is riding a bike on a rough dirt path
entailment	The young boy is riding a dirt bike through the mud	A young boy is riding a dirt bike through the mud
contradiction	A young boy is riding a dirt bike through the mud	There is no young boy riding a dirt bike through the mud
neutral	A young child is riding a bike on a rough dirt path	The young boy is riding a dirt bike through the mud
neutral	A young child is walking with a bike on a rough dirt path	A young boy is riding a dirt bike through the mud
entailment	The woman in a red costume is leaning against a wall made of bricks and playing an instrument	The woman in a red costume is leaning against a brick wall and playing an instrument
entailment	The woman in a red costume is leaning against a wall made of bricks and playing an instrument	A woman in a red dress is playing an instrument
neutral	The woman in a red costume is not leaning against a brick wall and is not playing an instrument	A woman in a red dress is playing an instrument
neutral	A woman in a red dress is putting away an instrument	The woman in a red costume is leaning against a brick wall and playing an instrument
neutral	A woman in a red dress is playing an instrument	The woman in a red costume is leaning against a brick wall and playing an instrument
entailment	A young child is wearing a white coat and playing a game	A child, who is young, is wearing a white coat and playing a game
neutral	A young gamer is playing with a child wearing a white coat	A young child is wearing a white coat and playing a game
contradiction	The child is playing with toys outdoors	There is no young child wearing a white coat and playing a game
neutral	The child is delightedly playing with toys outdoors	A young child is wearing a white coat and playing a game
neutral	A young child is wearing a white coat and playing a game	The child is playing with toys indoors
entailment	The man is wearing a wetsuit and is riding a surfboard	The person is wearing a wetsuit and is riding a surfboard
entailment	A surfer is leaning on a surfboard	The surfer is leaning on a surfboard
neutral	There is no surfer leaning on a surfboard	The man is wearing a wetsuit and is riding a surfboard
neutral	A surfer is leaning the surfboard against a wall	The man is wearing a wetsuit and is riding a surfboard
neutral	The man is wearing a wetsuit and is riding a surfboard	A surfer is leaning on a surfboard
entailment	A waterfall is flowing calmly into a shallow pool	A waterfall is flowing into a shallow pool
neutral	A waterfall is flowing out of a shallow pool	A waterfall is flowing into a shallow pool
neutral	A waterfall is flowing into a shallow pool	The people are walking on the road beside a waterfall, which is beautiful
neutral	The people are walking on the road beside a beautiful waterfall	A waterfall is flowing calmly into a shallow pool
entailment	A dog is herding a group of white sheep on a dusty farm	A dog is herding a pack of white sheep on a dusty farm
entailment	A sheepdog is grouping a herd of sheep	The sheepdog is grouping a herd of sheep
neutral	A sheepdog is grouping a herd of sheep	A dog is scattering a pack of white sheep on a dusty farm
entailment	The male, who is dark skinned, is standing on one hand in front of a yellow building	The dark skinned male is standing on one hand in front of a yellow building
contradiction	The dark skinned male is standing on one hand in front of a yellow building	The dark skinned male is not standing on one hand in front of a yellow building
entailment	A black man is skillfully break dancing on the pavement	A black man is break dancing on the pavement
neutral	The male, who is dark skinned, is standing on one hand in front of a yellow building	A black man is break dancing on the pavement
neutral	The dark skinned male is not standing on one hand in front of a yellow building	A black man is break dancing on the pavement
entailment	A person who rides bikes, in a black and red uniform, is standing on a dirt bike	A bike rider in a black and red uniform is standing on a dirt bike
neutral	A bike rider in a black and red uniform is standing on a dirt bike	A black bike rider in a red bike uniform is standing in the dirt
neutral	A person is riding a bike	A person who rides bikes, in a black and red uniform, is standing on a dirt bike
neutral	A bike rider in a black and red uniform is jumping down off a dirt bike	A person is riding a bike
neutral	A bike is being ridden by a person	A bike rider in a black and red uniform is standing on a dirt bike
neutral	There is no person riding a bike	A bike rider in a black and red uniform is standing on a dirt bike
entailment	A man in a purple suit is standing by a purple case and is playing a guitar	A man in a purple colored suit is standing by a purple case and is playing a guitar
contradiction	The man is playing the guitar and has the guitar case open for donations	The man is putting away the guitar in the guitar case
neutral	A man in a purple suit is standing by a purple case and is playing a guitar	The man is putting away the guitar in the guitar case
neutral	A man in a purple colored suit is standing by a purple case and is playing a guitar	The man is playing the guitar and has the guitar case open for donations
neutral	A couple is sitting on a patio and looking at the ocean	Some adults are sitting in the chairs and are watching the ocean
neutral	Nobody is sitting in the chairs and watching the ocean	A couple is sitting on a patio and looking at the ocean
contradiction	A small boy in a yellow shirt is laughing on the beach	There is no small boy in a yellow shirt laughing on the beach
entailment	The little boy is wearing a yellow tank top and is laughing	A little boy is wearing a yellow tank top and is laughing
neutral	A small boy in a yellow shirt is laughing on the beach	A little boy is topless and is serious
entailment	A small boy in a shirt, which is yellow, is laughing on the beach	A little boy is wearing a yellow tank top and is laughing
contradiction	The orange rescue boat is not rushing across the water	The orange rescue boat is rushing across the water
neutral	Two men are riding an orange raft on the shore	Two men are getting off of an orange raft on the shore
neutral	Two men are getting off of an orange raft on the shore	The orange rescue boat is rushing across the water
neutral	Two men are riding an orange raft on the shore	The orange rescue boat is rushing across the water
entailment	A dog with really long hair and a red vest is running in the grass	A dog with long hair and a red vest is running in the grass
neutral	A dog with long hair and a red vest is sitting in the grass	A dog with long hair and a red vest is running in the grass
entailment	The dog in the dyed red vest is running in the field	The dog in the red vest is running in the field
contradiction	The dog in the red vest is not running in the field	The dog in the red vest is running in the field
entailment	A person is standing in a vast field of glacial ice	One person is standing in a vast field of glacial ice
contradiction	A person is standing in a vast field of glacial ice	There is no person standing in a vast field of glacial ice
contradiction	The person is not standing on white ice	The person is standing on white ice
entailment	A woman is swiftly snowboarding down an incline and another woman is standing behind her	A woman is snowboarding down an incline and another woman is standing behind her
contradiction	A woman is snowboarding down an incline and another woman is standing behind her	There is no woman snowboarding down an incline and there is no other woman standing behind her
neutral	A blond boy is sliding down a sand dune on a skateboard	There is no woman snowboarding down an incline and there is no other woman standing behind her
entailment	The man is taking a picture of himself and another guy	A picture of himself and another guy is being taken by the man
contradiction	The man is not taking a picture of himself and another guy	The man is taking a picture of himself and another guy
entailment	A man is holding up an electronic device	A person is holding up an electronic device
neutral	An electronic man is held as a device	A man is holding up an electronic device
entailment	The man is taking a picture of himself and another guy	A person is holding up an electronic device
entailment	A little black dog is chasing a little brown dog	A dog, which is little and black, is chasing a little brown dog
entailment	The brown dog and the black dog are in the grass	A brown dog and a black dog are in the grass
neutral	The brown dog and the black dog are in the grass	A little black dog is chasing a little brown dog
neutral	A brown dog and a black dog are far from the grass	A little black dog is chasing a little brown dog
neutral	There is no little black dog chasing a little brown dog	A brown dog and a black dog are in the grass
neutral	A little black dog is chasing a little brown dog	A brown dog and a black dog are in the grass
neutral	A girl is surrounding brown dressed children who are closing the eyes	A girl in a brown dress is being surrounded by children and is closing her eyes
neutral	A girl in a brown dress is being surrounded by children and is closing her eyes	The sun is not shining on the face of the girl who is in a yellow dress
contradiction	Women are not wearing bunny ears and race numbers and are not pointing at something in the distance	Women are wearing bunny ears and race numbers and are pointing at something in the distance
neutral	Several women are wearing pink bunny ears and are pointing to the right	Several women are taking off pink bunny ears and are pointing to the left
neutral	Women are wearing bunny ears and race numbers and are pointing at something in the distance	A group of women are wearing pink bunny ears and are pointing to the right
neutral	Several women are taking off pink bunny ears and are pointing to the left	Women are wearing bunny ears and race numbers and are pointing at something in the distance
contradiction	Several women are wearing pink bunny ears and are pointing to the right	Women are not wearing bunny ears and race numbers and are not pointing at something in the distance
neutral	Women are wearing bunny ears and race numbers and are pointing at something in the distance	Several women are wearing pink bunny ears and are pointing to the right
contradiction	The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal	The ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal
entailment	The goal is being guarded by a hockey player in a yellow jersey	The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal
entailment	A child, who looks young, is standing in front of some trees	A young child is standing in front of some trees
entailment	The small boy is standing in the forest	A small boy is standing in the forest
neutral	A small boy is standing in the forest	A small boy is sitting in the forest
entailment	The small boy is standing in the forest	A young child is standing in front of some trees
neutral	A child, who looks young, is standing in front of some trees	A small boy is standing in the forest
neutral	A small boy is standing in the forest	A young child is standing in front of some trees
entailment	Two people are looking at a statue made of gold	Two people are looking at a gold statue
entailment	Two young men are cheerfully playing outside near a golden statue	Two young men are playing outside near a golden statue
neutral	Two young men are sitting outside near a golden statue	Two young men are playing outside near a golden statue
neutral	Two young men are cheerfully playing outside near a golden statue	Two people are looking at a gold statue
neutral	Two people are looking at a gold statue	Two young men are playing outside near a golden statue
contradiction	The bicyclist is riding on a city street	The bicyclist is not riding on a city street
entailment	The woman is wearing a blue helmet and is riding a bicycle in a parking lot	A woman is wearing a blue helmet and is riding a bicycle in a parking lot
contradiction	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	There is no woman wearing a blue helmet and riding a bicycle in a parking lot
neutral	The woman is wearing a blue helmet and is riding a bicycle in a parking lot	The bicyclist is riding on a city street
neutral	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	The bicyclist is speeding on a city street
entailment	A pet dog is standing on the bank and is looking at another dog, which is brown, in the pond	A pet dog is standing on the bank and is looking at another brown dog in the pond
contradiction	A pet dog is standing on the bank and is looking at another brown dog in the pond	There is no pet dog standing on the bank and looking at another brown dog in the pond
contradiction	The tan dog is watching a brown dog that is swimming in a pond	The tan dog is not watching a brown dog that is swimming in a pond
neutral	The tan dog is watching a brown dog that is swimming in a pond	A pet dog is standing on the bank and is looking at another brown dog in the pond
neutral	The tan dog is not watching a brown dog that is swimming in a pond	A pet dog is standing on the bank and is looking at another brown dog in the pond
neutral	The tan dog is watching a brown dog that is swimming in a pond	There is no pet dog standing on the bank and looking at another brown dog in the pond
entailment	A young female is dancing	A young girl is dancing
neutral	A young girl is dancing	A young girl is standing challengingly on one leg
neutral	A young girl is dancing	A young girl is standing on both legs
neutral	A young girl is standing on one leg	A young girl is standing still
entailment	A bee is clinging to a yellow flower	A yellow flower is being clung to by a bee
entailment	The small bee is landing on a bunch of yellow flowers	A small bee is landing on a bunch of yellow flowers
neutral	The small bee is landing on a bunch of yellow flowers	A bee is clinging to a yellow flower
neutral	A small bee is landing on a bunch of yellow flowers	A yellow flower is being clung to by a bee
neutral	A bee is taking off from a yellow flower	A small bee is landing on a bunch of yellow flowers
contradiction	Nobody is treading through the snow of the beautiful snowy landscape	Some people are treading through the snow of the beautiful snowy landscape
entailment	Four people are difficultly walking with difficulty across thick snow and the sun is setting	Four people are walking across thick snow and the sun is setting
neutral	Four people are walking across thick snow and the sun is setting	Four people are standing in thick snow and the sun is rising
neutral	Four people are difficultly walking with difficulty across thick snow and the sun is setting	Some people are treading through the snow of the beautiful snowy landscape
neutral	Some people are treading through the snow of the beautiful snowy landscape	Four people are standing in thick snow and the sun is rising
neutral	Four people are walking across thick snow and the sun is setting	Some people are treading through the snow of the beautiful snowy landscape
contradiction	Four boys are kneeling next to each other in front of a ball	There are no boys kneeling next to each other in front of a ball
neutral	Some boys are kneeling next to each other in front of a ball	The young boys are posing with a green soccer ball in a park
neutral	The young kids are posing with a green soccer ball in a park	Four boys are kneeling next to each other in front of a ball
neutral	Four boys are kneeling next to each other in front of a ball	The young boys are not posing with a green soccer ball in a park
neutral	The young boys are posing with a green soccer ball in a park	Four boys are kneeling next to each other in front of a ball
entailment	A tan dog is running through the brush	A dog, which is tan, is running through the brush
neutral	A white dog with beige spots is running through a field	A dog, which is tan, is running through the brush
neutral	A horse and its rider are leaping over a barrier	The horse is leaping over the rider at the barrier
entailment	A hurdle is being leapt by a horse that has a rider on its back	A horse is leaping a hurdle and has a rider on its back
neutral	A horse with no rider is falling over a hurdle	A horse and its rider are leaping over a barrier
neutral	A horse is leaping a hurdle and has a rider on its back	The horse is leaping over the rider at the barrier
entailment	Some football players in red and white are jumping and hugging	Football players in red and white are jumping and hugging each other
neutral	Two teammates are lifting a football player in a red and white uniform	Football players in red and white are jumping and hugging each other
neutral	A football player in a red and white uniform is being lifted by two teammates	Some football players in red and white are jumping and hugging
neutral	A football player in a red and white uniform is being lifted by two teammates	There are no football players in red and white jumping and hugging each other
neutral	Football players in red and white are jumping and hugging each other	A football player in a red and white uniform is being lifted by two teammates
neutral	A white woman is standing on a woman dressed in blue on a stage	Two teenage girls are wearing fancy dresses at an event
neutral	A woman in a white dress and a woman in a blue dress are standing on a stage	Two girls in their teens are wearing fancy dresses at an event
neutral	Two old ladies are wearing worn dresses at home	A woman in a white dress and a woman in a blue dress are standing on a stage
neutral	A woman in a white dress and a woman in a blue dress are standing on a stage	Two teenage girls are wearing fancy dresses at an event
neutral	Two women with folded arms, who are young, are looking at the screen	Two women with black hair are standing in front of a plywood wall
neutral	Two women with black hair are standing in front of a plywood wall	Two young women with folded arms are looking away from the screen
entailment	A group of students in uniforms is listening attentively at the front of the class	Some students in uniforms are listening attentively at the front of the class
contradiction	A group of students in uniforms is listening attentively at the front of the class	A group of students in uniforms is ignoring the front of the class
entailment	A classroom full of students is looking in the same direction inside a bamboo structure	A classroom full of students is looking attentively in the same direction inside a bamboo structure
neutral	There is no classroom full of students looking in the same direction inside a bamboo structure	A group of students in uniforms is listening attentively at the front of the class
neutral	Some students in uniforms are listening attentively at the front of the class	A classroom full of students is looking in the same direction inside a bamboo structure
entailment	A boy is jumping off a platform and two other boys are standing and watching	A boy is jumping off a platform and two other boys are standing and staring at him
contradiction	A boy is jumping off a platform and two other boys are standing and watching	Nobody is jumping off a platform
neutral	Three boys are jumping off a platform	A boy is jumping off a platform and two other boys are standing and staring at him
entailment	A group of kids is playing on a structure which is colorful	A group of kids is playing on a colorful structure
neutral	A group of kids is staring at a colorful structure	A group of kids is playing on a colorful structure
neutral	A group of kids is playing on a colorful structure	There is no one climbing on the grotto with a pink interior
neutral	A group of kids is staring at a colorful structure	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior
entailment	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior	A group of kids is playing on a colorful structure
entailment	A group of people is sitting relaxed on both sides of a red stone monument	A group of people is sitting on both sides of a red stone structure
